pattern_id,pattern,total_profit,num_trades,win_rate,avg_profit_per_trade,max_drawdown
467,body_decreasing_AND_lower_wick_increasing_AND_wick_ratio_increasing_5candles,-89.38021766434576,3,0.6666666666666666,-29.793405888115256,0.12788369008296713
934,(wick_ratio_ratio_change_upper_wick)_threshold_5.0_7candles,-90.0765496820095,13347,0.4878999025998352,-0.006748823681876789,0.18120928047359797
842,(volume_ratio_change_body)_threshold_2.0_7candles,-114.51117287241686,15845,0.4953613127169454,-0.00722695947443464,0.17162520978458642
950,(volume_ratio_change_body)_threshold_2.0_10candles,-114.55618619719098,15844,0.4953294622570058,-0.007230256639560148,0.17162520978458665
1008,(body_multiply_upper_wick)_threshold_1.0_10candles,-120.19772763742913,16372,0.505497190324945,-0.007341664282765033,0.20870538307450948
775,(body_multiply_wick_ratio)_threshold_1.5_5candles,-145.65993255372086,9785,0.4982115482881962,-0.01488604318382431,0.13237920152256177
727,(volume_divide_body)_threshold_1.5_5candles,-146.03182535697124,10670,0.49597000937207125,-0.01368620668762617,0.18505975480162856
416,volume_increasing_AND_body_increasing_AND_wick_ratio_decreasing_5candles,-146.45800979572414,1,0.0,-146.45800979572414,0.014645800979572413
1099,curr_volume_div_max_volume_5.0_5window,-161.10144647596644,27647,0.5009585126776865,-0.005827085993994518,0.13244172970808898
1012,(body_multiply_upper_wick)_threshold_5.0_10candles,-162.08295195209757,1256,0.51671974522293,-0.12904693626759361,0.17728422281501138
743,(volume_divide_wick_ratio)_threshold_0.5_5candles,-179.22077695287226,21712,0.502210759027266,-0.0082544573025457,0.21759461856480125
887,(body_divide_wick_ratio)_threshold_0.5_7candles,-183.86249218587,16710,0.5005385996409336,-0.011003141363606823,0.17867039523105166
809,(wick_ratio_multiply_upper_wick)_threshold_0.5_5candles,-191.5559998236822,20050,0.5037406483790524,-0.00955391520317617,0.21621961437406564
1100,curr_wick_ratio_div_max_wick_ratio_2.0_7window,-191.86064359028205,10696,0.4978496634255797,-0.017937606917565636,0.1610473654203666
5,high_stable_5candles,-193.13239236413392,49457,0.49974725519137836,-0.0039050567637368607,0.20860154007117163
917,(wick_ratio_multiply_upper_wick)_threshold_0.5_7candles,-198.87394597939783,18187,0.5025567713201737,-0.010934950567955013,0.24069376058897904
247,high_reversal_after_5candles,-234.16639196462165,24913,0.4987355998876089,-0.009399365470421934,0.1935054898521367
